3.260000e-03 3.233300e-03 3.274200e-03 3.278500e-03 3.370600e-03 3.280200e-03 3.278500e-03 3.235600e-03 3.224700e-03 3.194600e-03 3.094700e-03 3.143600e-03 3.520000e-03 3.549900e-03 3.428100e-03 3.427300e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.280500e-03 3.280500e-03 3.280500e-03 3.194600e-03 3.224700e-03 3.224700e-03 3.058800e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.271000e-03 3.514900e-03 3.706000e-03 3.561400e-03 3.427300e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.280500e-03 2.950100e-03 2.950100e-03 2.950100e-03 3.234000e-03 3.234000e-03 3.234000e-03 3.393000e-03 3.423100e-03 3.293200e-03 3.393000e-03 3.293200e-03 3.393000e-03 3.618400e-03 3.486300e-03 3.486400e-03 3.486500e-03 3.486500e-03 3.473900e-03 3.640100e-03 3.571300e-03 3.338400e-03 3.423100e-03 3.455600e-03 3.441200e-03 3.792100e-03 3.423100e-03 3.380300e-03 3.280500e-03 3.280500e-03 3.423100e-03 3.583700e-03 3.293100e-03 3.293100e-03 3.729900e-03 3.729900e-03 3.701500e-03 3.701500e-03 3.701500e-03 3.701500e-03 3.516100e-03 3.501700e-03 3.701500e-03 3.729900e-03 3.729900e-03 3.419100e-03 3.696900e-03 3.562400e-03 3.701800e-03 3.544700e-03 3.593300e-03 3.167800e-03 3.167800e-03 3.494800e-03 3.404900e-03 3.500500e-03 3.519900e-03 3.519900e-03 3.661000e-03 3.591000e-03 3.540500e-03 3.223500e-03 3.223500e-03 3.271800e-03 3.446000e-03 3.254000e-03 3.249500e-03 3.471800e-03 3.805000e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.533000e-03 3.533000e-03 3.533100e-03 3.533100e-03 3.533400e-03 3.534000e-03 3.535600e-03 3.539700e-03 3.550600e-03 3.577800e-03 3.661200e-03 3.840700e-03 3.287200e-03 3.291700e-03 3.303000e-03 3.332400e-03 3.410900e-03 3.461200e-03 3.329400e-03 3.439400e-03 1.908900e-03 1.815000e-03 1.815200e-03 1.815200e-03 1.814800e-03 1.814800e-03 2.923400e-03 2.923300e-03 2.923800e-03 2.922500e-03 2.982400e-03 1.815200e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.815300e-03 1.945700e-03 1.945200e-03 1.945200e-03 1.945700e-03 1.945800e-03 4.454200e-03 3.792100e-03 2.912800e-03 3.309600e-03 2.932900e-03 2.923300e-03
3.133300e-03 3.263400e-03 3.278500e-03 3.280200e-03 3.313700e-03 3.399900e-03 3.274200e-03 3.224700e-03 3.194600e-03 3.094700e-03 3.210900e-03 3.285800e-03 3.430700e-03 3.428100e-03 3.427300e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.280500e-03 3.280500e-03 3.380300e-03 3.380300e-03 3.477900e-03 3.526200e-03 3.667000e-03 2.936500e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.271000e-03 3.514900e-03 4.039700e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.280500e-03 3.280500e-03 3.280500e-03 3.280500e-03 2.950100e-03 2.950100e-03 2.950100e-03 2.980000e-03 3.285900e-03 3.405600e-03 3.434000e-03 3.293200e-03 3.393000e-03 3.423100e-03 3.434000e-03 3.393000e-03 3.628800e-03 3.486400e-03 3.486500e-03 3.486500e-03 3.575300e-03 3.293200e-03 3.541900e-03 3.293200e-03 3.338400e-03 3.716900e-03 3.766600e-03 3.846400e-03 3.423100e-03 3.393000e-03 3.293200e-03 3.280500e-03 3.380300e-03 3.433900e-03 3.587000e-03 3.293100e-03 3.380300e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.729900e-03 3.953300e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.419100e-03 3.684800e-03 3.718500e-03 3.677800e-03 3.404900e-03 3.404900e-03 3.167800e-03 3.255800e-03 3.519900e-03 3.494800e-03 3.410600e-03 3.222400e-03 3.251500e-03 3.229400e-03 3.223800e-03 3.223400e-03 3.271800e-03 3.271800e-03 3.431800e-03 3.280300e-03 3.248700e-03 3.496900e-03 3.700600e-03 3.538700e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.540600e-03 3.533000e-03 3.532900e-03 3.532700e-03 3.539900e-03 3.538800e-03 3.535800e-03 3.527500e-03 3.494800e-03 3.404900e-03 3.404900e-03 3.404900e-03 3.494800e-03 3.404900e-03 3.404900e-03 3.542600e-03 3.558500e-03 3.618500e-03 3.760100e-03 3.280900e-03 3.273300e-03 3.246900e-03 3.255800e-03 3.167800e-03 3.167800e-03 3.476500e-03 1.913200e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.814800e-03 2.923400e-03 2.924100e-03 2.923800e-03 2.922500e-03 2.928500e-03 2.912800e-03 1.815000e-03 1.815200e-03 1.815200e-03 1.815000e-03 1.815000e-03 1.815300e-03 1.945200e-03 1.945200e-03 1.985900e-03 4.219900e-03 4.361100e-03 3.696700e-03 3.168400e-03 2.922500e-03 3.077400e-03 2.923300e-03
3.233300e-03 3.274200e-03 3.280200e-03 3.280900e-03 3.295200e-03 3.571300e-03 3.290300e-03 3.267400e-03 3.289600e-03 3.450300e-03 3.318300e-03 3.431000e-03 3.242800e-03 3.428700e-03 3.428900e-03 3.429400e-03 3.430500e-03 3.433600e-03 3.443000e-03 3.474700e-03 3.280400e-03 3.688800e-03 3.761300e-03 3.245800e-03 3.253900e-03 3.306500e-03 2.936500e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.191800e-03 3.546400e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.380300e-03 3.380300e-03 3.701400e-03 2.950100e-03 2.950100e-03 2.950100e-03 2.987900e-03 3.281400e-03 3.590600e-03 3.194600e-03 3.293100e-03 3.423100e-03 3.293100e-03 3.393000e-03 3.543800e-03 3.678400e-03 3.486500e-03 3.486500e-03 3.755400e-03 3.293100e-03 3.393000e-03 3.477700e-03 3.393000e-03 3.438200e-03 3.692800e-03 3.434000e-03 3.423100e-03 3.393000e-03 3.293100e-03 3.393000e-03 3.280400e-03 3.410400e-03 3.438200e-03 3.623600e-03 3.410400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.729900e-03 3.729900e-03 3.730100e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.419100e-03 3.404900e-03 3.598900e-03 3.587100e-03 3.494800e-03 3.593300e-03 3.167800e-03 3.246900e-03 3.216300e-03 3.519900e-03 3.404900e-03 3.218300e-03 3.271500e-03 3.328000e-03 3.271900e-03 3.674200e-03 3.800800e-03 3.800800e-03 4.534400e-03 3.903500e-03 3.505200e-03 3.726300e-03 3.626300e-03 3.223400e-03 3.539900e-03 3.538800e-03 3.535800e-03 3.527500e-03 3.494800e-03 3.404900e-03 3.532700e-03 3.532300e-03 3.531200e-03 3.535800e-03 3.527500e-03 3.502400e-03 3.412400e-03 3.494800e-03 3.494800e-03 3.519900e-03 3.404900e-03 3.494800e-03 3.536600e-03 3.558200e-03 3.595600e-03 3.698300e-03 3.906400e-03 3.301500e-03 3.329000e-03 3.404300e-03 3.442800e-03 3.284300e-03 3.319100e-03 1.903000e-03 1.903000e-03 1.814800e-03 1.815000e-03 1.815000e-03 1.814800e-03 2.923300e-03 2.923700e-03 2.923700e-03 2.931200e-03 2.928300e-03 2.912800e-03 2.983500e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.815300e-03 1.945200e-03 1.945200e-03 3.975400e-03 3.975400e-03 4.301000e-03 3.514600e-03 3.168400e-03 3.256400e-03 3.279400e-03 2.934800e-03
3.263400e-03 3.278500e-03 3.280900e-03 3.281200e-03 3.465300e-03 3.360100e-03 3.289900e-03 3.263900e-03 3.263800e-03 3.263300e-03 3.260100e-03 3.234000e-03 3.234000e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.280400e-03 3.449800e-03 3.477100e-03 3.552800e-03 3.667400e-03 3.415600e-03 3.394000e-03 3.136700e-03 3.505800e-03 2.936500e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.608100e-03 3.427300e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.410400e-03 3.280400e-03 3.280400e-03 3.701400e-03 2.950100e-03 2.950200e-03 2.987200e-03 3.041900e-03 3.848700e-03 3.293100e-03 3.393000e-03 3.434000e-03 3.293100e-03 3.293100e-03 3.393000e-03 3.744900e-03 3.486500e-03 3.486500e-03 3.643200e-03 3.293100e-03 3.423100e-03 3.456800e-03 3.423100e-03 3.828500e-03 3.487600e-03 3.443800e-03 3.447400e-03 3.456300e-03 3.492700e-03 3.530100e-03 3.380300e-03 3.433900e-03 3.591100e-03 3.521200e-03 3.280400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.829000e-03 3.494800e-03 3.558300e-03 3.659200e-03 3.544700e-03 3.593300e-03 3.167800e-03 3.273300e-03 3.264800e-03 3.216200e-03 3.494800e-03 3.174800e-03 3.327700e-03 3.305800e-03 3.828300e-03 3.543000e-03 3.572300e-03 3.572300e-03 4.534400e-03 3.508200e-03 3.791000e-03 3.761500e-03 3.321900e-03 3.092400e-03 3.060300e-03 3.427300e-03 3.416500e-03 3.380300e-03 3.280400e-03 3.280400e-03 3.536900e-03 3.419600e-03 3.402600e-03 3.532300e-03 3.531200e-03 3.528200e-03 3.519900e-03 3.519900e-03 3.528200e-03 3.494800e-03 3.403300e-03 3.534400e-03 3.682800e-03 3.591700e-03 3.667800e-03 3.832500e-03 4.123500e-03 3.397800e-03 3.167800e-03 3.167800e-03 3.413400e-03 3.317700e-03 3.417900e-03 1.932400e-03 1.917500e-03 1.815200e-03 1.815000e-03 1.814800e-03 1.814800e-03 2.924000e-03 2.923300e-03 2.926700e-03 2.926700e-03 3.031200e-03 2.982400e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 3.276000e-03 3.975400e-03 3.396200e-03 3.277700e-03 3.865600e-03 3.917200e-03 3.256400e-03 3.413100e-03 3.196000e-03
3.274200e-03 3.081600e-03 3.281200e-03 3.281400e-03 3.344300e-03 3.300200e-03 3.260000e-03 3.260100e-03 3.234000e-03 3.234000e-03 3.234000e-03 3.234000e-03 3.453800e-03 3.280400e-03 3.280400e-03 3.452700e-03 3.500000e-03 3.558200e-03 3.428100e-03 3.427500e-03 3.426000e-03 3.422400e-03 3.413100e-03 3.387400e-03 3.116700e-03 3.260100e-03 3.234000e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.626200e-03 3.410400e-03 3.380300e-03 3.280400e-03 3.591100e-03 3.520300e-03 3.474700e-03 3.280400e-03 3.701400e-03 3.701400e-03 2.950200e-03 2.950600e-03 2.950800e-03 3.848700e-03 3.293100e-03 3.423100e-03 3.530000e-03 3.293100e-03 3.293100e-03 3.293100e-03 3.709200e-03 3.486500e-03 3.441200e-03 3.726000e-03 3.633800e-03 3.791100e-03 3.909100e-03 3.938100e-03 3.441000e-03 3.486000e-03 3.485200e-03 3.483500e-03 3.434000e-03 3.423100e-03 3.380300e-03 3.293100e-03 3.438200e-03 3.582000e-03 3.280400e-03 3.380300e-03 3.280400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.729900e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701900e-03 3.519900e-03 3.542600e-03 3.697300e-03 3.404900e-03 3.544700e-03 3.570200e-03 3.280900e-03 3.250100e-03 3.691700e-03 3.496900e-03 3.570200e-03 4.146400e-03 3.381900e-03 4.534400e-03 3.521300e-03 3.528100e-03 4.534400e-03 3.223400e-03 3.247400e-03 3.309700e-03 3.351800e-03 3.163900e-03 3.168800e-03 3.186300e-03 3.058600e-03 3.454700e-03 3.475600e-03 3.551000e-03 3.670600e-03 3.427300e-03 3.425600e-03 3.421300e-03 3.410400e-03 3.380300e-03 3.280400e-03 3.280400e-03 3.510600e-03 3.390600e-03 3.545400e-03 3.293100e-03 3.705200e-03 3.537600e-03 3.546200e-03 3.582800e-03 3.657600e-03 3.255800e-03 3.167800e-03 3.421200e-03 3.255800e-03 3.167800e-03 3.292200e-03 3.339900e-03 1.914900e-03 1.815000e-03 1.814800e-03 1.815000e-03 1.814800e-03 2.923400e-03 2.922500e-03 2.930800e-03 2.922500e-03 2.966800e-03 2.966800e-03 1.815200e-03 1.815200e-03 1.814800e-03 1.814800e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.814800e-03 1.815000e-03 3.276000e-03 3.290400e-03 3.292000e-03 3.199800e-03 3.260100e-03 3.930500e-03 3.168400e-03 3.333700e-03 3.259000e-03
3.278500e-03 3.399700e-03 3.281400e-03 3.456900e-03 3.331100e-03 3.319000e-03 3.289200e-03 3.234000e-03 3.234000e-03 3.260100e-03 3.260100e-03 3.260100e-03 3.418700e-03 3.380300e-03 3.559200e-03 3.428500e-03 3.428400e-03 3.428100e-03 3.427600e-03 3.426300e-03 3.422800e-03 3.414400e-03 3.390700e-03 3.312400e-03 3.374400e-03 3.116700e-03 3.260100e-03 3.234000e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.529400e-03 3.463000e-03 3.524800e-03 3.618100e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.280400e-03 3.701400e-03 3.701400e-03 2.950100e-03 2.950800e-03 3.097600e-03 3.293100e-03 3.293100e-03 3.434000e-03 3.473700e-03 3.293100e-03 3.393000e-03 3.438200e-03 3.670300e-03 3.486500e-03 3.486500e-03 3.764200e-03 3.513300e-03 3.574900e-03 3.526000e-03 3.423100e-03 3.464300e-03 3.512600e-03 3.623800e-03 3.602700e-03 3.479200e-03 3.468300e-03 3.392900e-03 3.293100e-03 3.427300e-03 3.508300e-03 3.280400e-03 3.410300e-03 3.380300e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.729900e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.712400e-03 3.712600e-03 3.404900e-03 3.471800e-03 3.643400e-03 3.381900e-03 4.130800e-03 3.954700e-03 3.541900e-03 3.505200e-03 3.521700e-03 3.630600e-03 3.471800e-03 3.261900e-03 3.223600e-03 3.223700e-03 3.290800e-03 3.248500e-03 3.263900e-03 3.153700e-03 3.146800e-03 3.129400e-03 3.080600e-03 2.968100e-03 3.059000e-03 3.467500e-03 3.524600e-03 3.616100e-03 3.548000e-03 3.425600e-03 3.421300e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.280400e-03 3.380300e-03 3.460500e-03 3.530600e-03 3.380300e-03 3.280400e-03 3.599400e-03 3.534700e-03 3.404900e-03 3.404900e-03 3.746000e-03 3.273300e-03 3.246900e-03 3.255800e-03 3.441900e-03 3.272600e-03 3.244200e-03 3.239300e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.814800e-03 2.912800e-03 2.923600e-03 2.912800e-03 3.026800e-03 2.912800e-03 1.814800e-03 1.814800e-03 1.815000e-03 1.815200e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.814800e-03 1.815000e-03 3.973700e-03 3.290400e-03 3.276000e-03 3.502400e-03 3.168400e-03 3.929300e-03 3.168400e-03 3.371200e-03 3.248500e-03
3.280200e-03 3.335500e-03 3.281400e-03 3.376000e-03 3.289800e-03 3.289300e-03 3.260100e-03 3.234000e-03 3.260100e-03 3.263300e-03 3.263300e-03 3.313100e-03 3.718500e-03 3.614400e-03 3.428500e-03 3.428400e-03 3.428100e-03 3.427600e-03 3.426200e-03 3.422600e-03 3.413800e-03 3.389100e-03 3.307600e-03 3.311300e-03 3.627800e-03 3.096000e-03 2.936500e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.713300e-03 3.421300e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.280400e-03 3.380300e-03 3.701400e-03 3.701400e-03 3.701400e-03 2.950100e-03 2.950800e-03 3.097600e-03 3.293100e-03 3.393000e-03 3.438300e-03 3.454000e-03 3.293100e-03 3.393000e-03 3.575300e-03 3.581500e-03 3.486500e-03 3.709700e-03 3.702400e-03 3.293100e-03 3.393000e-03 3.423100e-03 3.293100e-03 3.393000e-03 3.293100e-03 3.338300e-03 3.479200e-03 3.468300e-03 3.438200e-03 3.293100e-03 3.280400e-03 3.428100e-03 3.455600e-03 3.380300e-03 3.421300e-03 3.410300e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.186900e-03 3.483000e-03 3.494800e-03 3.704600e-03 3.706600e-03 3.646300e-03 3.676000e-03 3.381900e-03 3.586300e-03 3.520900e-03 3.508200e-03 3.513300e-03 3.226500e-03 3.222400e-03 3.070100e-03 3.129600e-03 3.330800e-03 3.323300e-03 3.340400e-03 3.134300e-03 3.092400e-03 3.058500e-03 3.434400e-03 3.434100e-03 3.433300e-03 3.431600e-03 3.427300e-03 3.410300e-03 3.380300e-03 3.448700e-03 3.425600e-03 3.421300e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.380300e-03 3.410300e-03 3.441500e-03 3.570100e-03 3.280400e-03 3.380300e-03 3.427200e-03 3.617500e-03 3.494800e-03 3.612400e-03 3.273300e-03 3.246900e-03 3.255800e-03 3.167800e-03 3.167800e-03 3.412000e-03 3.452500e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 2.923300e-03 2.922500e-03 2.912800e-03 2.926700e-03 2.966800e-03 1.815200e-03 1.815200e-03 1.815200e-03 1.815000e-03 1.815000e-03 1.815200e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.814800e-03 1.815000e-03 3.833200e-03 3.889600e-03 3.292000e-03 3.516800e-03 3.198500e-03 3.168400e-03 3.905300e-03 3.382400e-03 3.274200e-03
3.280900e-03 3.296500e-03 3.329400e-03 3.289900e-03 3.289800e-03 3.289300e-03 3.286000e-03 3.234000e-03 3.298200e-03 3.301500e-03 3.319300e-03 3.425100e-03 3.431100e-03 3.428700e-03 3.441500e-03 3.441900e-03 3.442900e-03 3.445400e-03 3.451700e-03 3.455800e-03 3.505700e-03 3.387500e-03 3.302800e-03 3.263300e-03 3.260100e-03 3.234000e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.861400e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.410300e-03 3.380300e-03 3.410300e-03 3.280400e-03 3.701400e-03 3.701400e-03 2.950100e-03 2.950100e-03 2.950100e-03 3.293100e-03 3.293100e-03 3.423100e-03 3.440000e-03 3.446500e-03 3.293100e-03 3.393000e-03 3.638300e-03 3.520700e-03 3.486500e-03 3.697100e-03 3.393000e-03 3.293100e-03 3.293100e-03 3.393000e-03 3.293100e-03 3.293100e-03 3.667900e-03 3.651500e-03 3.479200e-03 3.468300e-03 3.393000e-03 3.280400e-03 3.380300e-03 3.428300e-03 3.440000e-03 3.531100e-03 3.280400e-03 3.421300e-03 3.280400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.699700e-03 3.499500e-03 3.499500e-03 3.699700e-03 3.701400e-03 3.701400e-03 3.186900e-03 3.191200e-03 3.222400e-03 3.743800e-03 3.674500e-03 3.266400e-03 3.221300e-03 3.638000e-03 3.381900e-03 3.513900e-03 3.532300e-03 3.223500e-03 3.272800e-03 3.342700e-03 3.426200e-03 3.480800e-03 3.092400e-03 3.058500e-03 3.428500e-03 3.428500e-03 3.428500e-03 3.428300e-03 3.428100e-03 3.433300e-03 3.431600e-03 3.427300e-03 3.416400e-03 3.386300e-03 3.280400e-03 3.280400e-03 3.502200e-03 3.622800e-03 3.075400e-03 2.962800e-03 3.280400e-03 3.410300e-03 3.280400e-03 3.633100e-03 3.073800e-03 3.033300e-03 3.051800e-03 3.429700e-03 3.666700e-03 3.556000e-03 3.280900e-03 3.280900e-03 3.273300e-03 3.246900e-03 3.255800e-03 3.167800e-03 3.167800e-03 3.416500e-03 1.819000e-03 1.982100e-03 1.815000e-03 1.815000e-03 1.814800e-03 2.923300e-03 2.923300e-03 2.923300e-03 2.922500e-03 2.912800e-03 1.814800e-03 1.814800e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.815200e-03 1.815200e-03 1.814800e-03 1.814800e-03 1.815000e-03 3.706300e-03 3.609500e-03 3.780000e-03 3.957100e-03 3.382000e-03 3.168400e-03 3.817600e-03 3.324900e-03 3.281600e-03
3.281200e-03 3.287500e-03 3.421400e-03 3.281400e-03 3.281300e-03 3.281100e-03 3.280600e-03 3.240600e-03 3.237200e-03 3.226600e-03 3.119300e-03 3.285800e-03 3.430700e-03 3.440700e-03 3.439900e-03 3.438200e-03 3.433900e-03 3.423000e-03 3.392900e-03 3.293100e-03 3.293100e-03 3.425800e-03 3.387400e-03 3.302500e-03 3.260100e-03 3.234000e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.447000e-03 3.448900e-03 3.491900e-03 3.542600e-03 3.425600e-03 3.421300e-03 3.280400e-03 3.380300e-03 3.280400e-03 2.950100e-03 2.950100e-03 2.950100e-03 3.097600e-03 3.848700e-03 3.234000e-03 3.434000e-03 3.440800e-03 3.443400e-03 3.393000e-03 3.338300e-03 3.661900e-03 3.501100e-03 3.709900e-03 3.661300e-03 3.444700e-03 3.449200e-03 3.459700e-03 3.484200e-03 3.557600e-03 3.724900e-03 3.649600e-03 3.438200e-03 3.530100e-03 3.393000e-03 3.280400e-03 3.280400e-03 3.503100e-03 3.428500e-03 3.433500e-03 3.486500e-03 3.393000e-03 3.438300e-03 3.393000e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.701400e-03 3.499500e-03 3.514000e-03 3.514000e-03 3.501500e-03 3.701400e-03 3.701400e-03 3.186900e-03 2.920400e-03 3.203500e-03 3.325200e-03 3.274600e-03 3.250600e-03 3.266300e-03 3.220800e-03 3.733400e-03 3.988800e-03 3.325400e-03 3.329700e-03 3.440700e-03 3.332800e-03 3.058500e-03 3.428500e-03 3.428500e-03 3.428500e-03 3.428500e-03 3.428600e-03 3.428600e-03 3.428700e-03 3.429000e-03 3.429500e-03 3.430800e-03 3.433900e-03 3.447400e-03 3.465800e-03 3.529000e-03 3.685800e-03 3.124200e-03 3.075400e-03 2.962800e-03 2.962800e-03 3.033300e-03 3.280400e-03 3.421300e-03 3.074900e-03 3.225000e-03 3.207400e-03 3.506300e-03 3.568600e-03 3.541500e-03 3.283100e-03 3.283100e-03 3.285100e-03 3.286100e-03 3.289200e-03 3.297600e-03 3.322900e-03 3.433200e-03 1.935900e-03 1.931400e-03 1.982700e-03 1.980100e-03 1.814800e-03 2.934900e-03 2.923300e-03 2.923400e-03 2.923800e-03 2.928300e-03 2.982400e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.814800e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.815000e-03 1.814800e-03 1.815000e-03 1.815000e-03 1.815000e-03 4.084100e-03 3.892300e-03 3.988000e-03 3.426900e-03 3.480700e-03 3.916000e-03 3.304600e-03 4.534400e-03
3.281400e-03 3.487200e-03 3.460200e-03 3.245800e-03 3.171500e-03 3.452700e-03 3.274200e-03 3.263300e-03 3.233300e-03 3.133300e-03 3.133300e-03 3.281500e-03 3.281500e-03 3.441300e-03 3.441500e-03 3.441700e-03 3.442500e-03 3.444200e-03 3.448500e-03 3.459000e-03 3.498900e-03 3.543400e-03 3.400100e-03 3.302800e-03 3.263300e-03 3.260100e-03 3.234000e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.186900e-03 3.191600e-03 3.399700e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.380300e-03 3.293100e-03 3.515800e-03 2.950100e-03 2.950100e-03 2.950100e-03 2.950100e-03 2.950800e-03 2.950800e-03 3.260100e-03 3.438300e-03 3.441000e-03 3.442200e-03 3.468300e-03 3.438200e-03 3.575300e-03 3.492800e-03 3.712200e-03 3.488200e-03 3.445400e-03 3.451000e-03 3.464400e-03 3.510600e-03 3.566700e-03 3.466500e-03 3.293100e-03 3.293100e-03 3.293100e-03 3.393000e-03 3.280400e-03 3.280400e-03 3.380300e-03 3.681800e-03 3.430600e-03 3.446400e-03 3.423100e-03 3.440000e-03 3.423100e-03 3.293100e-03 3.293100e-03 3.023200e-03 3.499500e-03 3.525100e-03 3.515600e-03 3.515600e-03 3.514000e-03 3.701400e-03 3.701400e-03 2.920400e-03 2.930100e-03 4.392300e-03 3.541500e-03 3.555900e-03 3.612400e-03 3.746000e-03 3.280200e-03 3.253900e-03 3.262800e-03 3.174700e-03 3.404800e-03 4.534400e-03 3.428500e-03 3.428300e-03 3.428100e-03 3.427300e-03 3.425600e-03 3.421300e-03 3.410300e-03 3.380300e-03 3.280400e-03 3.380300e-03 3.280400e-03 3.280400e-03 3.280400e-03 3.280400e-03 3.280400e-03 3.148500e-03 3.141600e-03 3.124200e-03 3.075400e-03 2.962800e-03 3.075400e-03 3.214100e-03 2.962800e-03 3.033300e-03 2.962800e-03 3.181400e-03 3.254500e-03 2.962800e-03 3.046400e-03 3.167700e-03 3.543500e-03 3.402100e-03 3.289400e-03 3.298600e-03 3.325500e-03 3.440200e-03 1.937200e-03 1.930800e-03 1.903000e-03 1.912500e-03 1.921900e-03 3.195100e-03 2.923300e-03 2.922500e-03 2.935400e-03 2.923400e-03 2.923800e-03 2.928500e-03 2.983500e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.815000e-03 1.814800e-03 1.815000e-03 1.814800e-03 1.814800e-03 1.814800e-03 1.815000e-03 1.814800e-03 2.912800e-03 3.275900e-03 3.290300e-03 3.518400e-03 3.199700e-03 3.260100e-03 4.534400e-03 4.534400e-03 3.619900e-03
