1089.93 1089.90 1089.95 1090.00 1090.31 1090.64 1090.98 1091.23 1091.50 1091.75 1092.01 1092.34 1092.61 1092.89 1093.15 1093.44 1093.71 1094.05 1094.47 1094.86 1095.47 1096.03 1096.64 1096.87 1097.21 1097.52 1097.59 1097.32 1097.12 1097.00 1096.96 1096.88 1096.82 1096.76 1096.69 1096.62 1096.73 1096.98 1097.30 1097.70 1098.19 1098.76 1099.36 1099.85 1100.04 1100.14 1100.23 1100.32 1100.54 1100.77 1100.92 1101.07 1101.24 1101.31 1101.25 1101.17 1100.91 1100.66 1100.58 1100.49 1100.23 1100.02 1100.05 1100.60 1101.07 1101.09 1100.83 1100.65 1100.71 1101.72 1102.79 1102.91 1102.97 1103.20 1103.33 1103.45 1103.48 1103.48 1103.52 1103.84 1104.44 1105.01 1106.00 1106.97 1107.65 1108.50 1109.57 1110.05 1109.58 1108.19 1107.95 1108.55 1109.51 1110.00 1110.16 1110.22 1110.22 1110.28 1110.21 1109.98 1109.46 1108.75 1108.04 1107.52 1107.16 1106.85 1106.60 1106.26 1105.86 1105.17 1104.84 1105.69 1107.16 1108.50 1109.58 1110.20 1110.61 1111.07 1111.58 1112.16 1112.78 1113.38 1113.96 1114.47 1114.85 1115.01 1115.14 1115.39 1115.35 1115.10 1114.88 1114.33 1113.88 1113.60 1113.51 1113.56 1113.78 1114.13 1114.55 1115.15 1116.14 1117.10 1118.02 1118.79 1119.49 1121.43 1125.31 1128.39 1131.78 1136.52 1140.23 1144.00 1148.04 1151.03 1154.86 1158.10 1161.36 1164.94 1168.80 1171.21 1172.61 1173.52 1172.63 1170.13 1167.79 1168.82 1167.88 1164.98 1161.35 1160.36 1158.88
1089.90 1089.82 1089.90 1089.94 1090.21 1090.57 1090.97 1091.29 1091.49 1091.68 1091.96 1092.23 1092.50 1092.73 1093.04 1093.33 1093.62 1093.97 1094.42 1094.85 1095.19 1095.48 1095.56 1095.58 1095.93 1096.48 1096.87 1097.00 1096.96 1096.90 1096.86 1096.77 1096.69 1096.55 1096.35 1096.14 1096.18 1096.43 1096.79 1097.28 1097.84 1098.49 1099.10 1099.59 1099.87 1099.97 1100.04 1100.17 1100.38 1100.58 1100.72 1100.87 1101.07 1101.08 1101.04 1100.91 1100.53 1100.26 1100.22 1100.08 1099.88 1099.90 1100.01 1100.49 1100.76 1100.77 1100.69 1100.73 1100.92 1101.79 1102.51 1102.65 1102.45 1102.66 1103.03 1103.11 1103.20 1103.14 1103.23 1103.47 1104.44 1106.40 1107.10 1107.23 1106.93 1107.49 1109.57 1110.05 1109.39 1107.96 1107.62 1108.18 1109.15 1109.94 1110.07 1110.09 1110.14 1110.12 1109.84 1109.26 1108.62 1107.86 1107.31 1106.87 1106.52 1106.20 1105.88 1105.55 1105.18 1104.85 1105.33 1106.22 1107.54 1108.87 1109.98 1110.39 1110.79 1111.14 1111.49 1112.01 1112.63 1113.26 1113.76 1114.17 1114.43 1114.68 1114.93 1115.21 1115.08 1114.93 1114.53 1113.90 1113.49 1113.30 1113.33 1113.49 1113.81 1114.28 1114.82 1115.66 1116.75 1117.98 1118.88 1119.72 1120.76 1123.01 1126.54 1128.81 1132.79 1138.71 1143.19 1146.99 1150.95 1153.52 1156.75 1158.24 1161.02 1165.48 1169.31 1171.39 1172.84 1173.24 1171.30 1166.43 1160.95 1161.73 1160.85 1158.36 1155.75 1154.16 1152.72
1089.86 1089.86 1089.97 1089.99 1090.13 1090.49 1090.95 1091.22 1091.44 1091.60 1091.86 1092.11 1092.34 1092.59 1092.90 1093.19 1093.55 1093.93 1094.30 1094.63 1094.81 1094.84 1094.89 1095.09 1095.46 1095.87 1096.32 1096.62 1096.68 1096.73 1096.69 1096.57 1096.55 1096.33 1095.87 1095.51 1095.58 1095.97 1096.43 1096.93 1097.50 1098.17 1098.78 1099.22 1099.47 1099.63 1099.78 1100.00 1100.20 1100.38 1100.57 1100.79 1100.89 1100.94 1100.89 1100.64 1100.14 1099.94 1099.89 1099.72 1099.72 1100.00 1100.21 1100.38 1100.35 1100.39 1100.38 1100.42 1100.67 1101.58 1102.23 1102.40 1102.13 1102.27 1102.66 1102.88 1103.02 1102.92 1103.01 1103.86 1106.27 1109.87 1109.56 1107.60 1105.71 1105.11 1109.08 1110.11 1109.24 1107.40 1107.11 1107.53 1108.39 1109.23 1109.75 1109.86 1109.74 1109.40 1108.84 1108.13 1107.31 1106.60 1106.41 1106.21 1105.84 1105.52 1105.19 1104.92 1104.79 1105.04 1105.99 1106.78 1107.93 1109.14 1110.04 1110.47 1110.83 1111.09 1111.41 1111.90 1112.50 1113.07 1113.53 1113.90 1114.22 1114.48 1114.84 1115.12 1114.98 1114.58 1114.11 1113.47 1113.13 1113.09 1113.23 1113.50 1113.94 1114.49 1115.02 1116.13 1117.45 1119.05 1120.28 1121.59 1123.24 1125.83 1128.76 1131.72 1136.90 1141.89 1146.00 1149.05 1153.64 1157.23 1160.11 1160.53 1162.28 1166.16 1168.93 1171.07 1172.82 1173.10 1170.25 1163.02 1158.35 1156.98 1155.70 1153.75 1151.15 1149.56 1149.56
1089.85 1089.97 1090.00 1089.98 1090.13 1090.48 1090.94 1091.17 1091.34 1091.53 1091.75 1091.96 1092.17 1092.46 1092.79 1093.16 1093.50 1093.82 1094.08 1094.30 1094.44 1094.53 1094.78 1095.07 1095.38 1095.65 1096.06 1096.38 1096.46 1096.50 1096.52 1096.41 1096.25 1095.96 1095.32 1095.07 1095.35 1095.81 1096.25 1096.66 1097.23 1097.86 1098.38 1098.77 1099.10 1099.29 1099.48 1099.68 1100.05 1100.19 1100.45 1100.60 1100.69 1100.77 1100.68 1100.35 1099.97 1099.71 1099.50 1099.50 1099.75 1100.00 1100.07 1099.99 1099.97 1100.03 1100.05 1100.17 1100.51 1101.32 1101.93 1102.24 1101.90 1101.97 1102.38 1102.69 1102.91 1102.70 1102.82 1104.32 1106.96 1109.62 1110.37 1107.70 1105.02 1105.00 1107.72 1108.59 1107.67 1106.37 1106.23 1106.56 1107.13 1107.86 1108.39 1108.67 1108.62 1108.24 1107.67 1106.86 1105.88 1105.22 1105.68 1105.56 1105.11 1104.86 1104.71 1104.67 1104.86 1105.49 1106.46 1107.28 1108.26 1109.27 1110.06 1110.43 1110.64 1110.85 1111.24 1111.78 1112.39 1112.97 1113.42 1113.77 1114.10 1114.46 1114.91 1115.08 1114.99 1114.35 1113.66 1113.06 1112.88 1113.02 1113.29 1113.59 1114.03 1114.51 1115.08 1116.19 1118.08 1120.03 1121.79 1123.35 1125.59 1128.40 1131.72 1136.55 1142.61 1149.28 1150.82 1151.46 1155.62 1159.27 1161.75 1163.26 1165.24 1167.67 1169.51 1171.29 1172.60 1172.41 1168.76 1162.03 1157.20 1153.46 1150.89 1149.93 1149.29 1148.62 1148.43
1090.00 1089.98 1090.13 1090.27 1090.45 1090.58 1090.84 1091.07 1091.23 1091.38 1091.48 1091.67 1091.91 1092.26 1092.68 1093.06 1093.37 1093.61 1093.84 1094.08 1094.22 1094.47 1094.80 1095.06 1095.38 1095.61 1095.88 1096.11 1096.21 1096.24 1096.23 1096.16 1095.96 1095.52 1095.05 1094.94 1095.24 1095.66 1095.97 1096.37 1096.90 1097.42 1097.90 1098.24 1098.62 1098.90 1099.11 1099.32 1099.70 1099.99 1100.29 1100.30 1100.42 1100.49 1100.36 1100.06 1099.59 1099.26 1099.17 1099.29 1099.51 1099.68 1099.59 1099.63 1099.80 1099.98 1100.01 1100.22 1100.64 1101.10 1101.66 1102.08 1101.76 1101.85 1102.13 1102.45 1102.66 1102.46 1102.77 1104.38 1106.31 1107.76 1108.01 1106.54 1104.17 1104.18 1104.78 1104.55 1104.56 1104.67 1104.89 1105.14 1105.37 1105.93 1106.46 1106.72 1106.79 1106.67 1106.26 1105.64 1104.90 1104.95 1105.15 1104.86 1104.54 1104.48 1104.51 1104.70 1105.22 1106.02 1107.05 1107.91 1108.68 1109.23 1109.79 1110.08 1110.11 1110.16 1110.73 1111.33 1111.96 1112.54 1113.01 1113.46 1113.85 1114.26 1114.60 1114.73 1114.46 1113.58 1112.92 1112.60 1112.73 1112.98 1113.22 1113.59 1113.97 1114.35 1114.73 1115.70 1118.38 1120.76 1122.81 1125.02 1127.64 1130.81 1135.49 1141.09 1148.91 1152.04 1153.98 1155.84 1158.29 1159.49 1162.09 1165.24 1168.03 1170.32 1171.45 1172.08 1172.30 1170.63 1166.11 1160.72 1156.14 1152.01 1149.34 1148.33 1147.61 1146.94 1146.54
1090.00 1089.88 1090.01 1090.16 1090.29 1090.46 1090.76 1091.03 1091.13 1091.14 1091.17 1091.36 1091.72 1092.11 1092.56 1092.96 1093.31 1093.55 1093.78 1093.95 1094.16 1094.50 1094.78 1095.06 1095.37 1095.55 1095.75 1095.95 1096.05 1096.07 1096.01 1095.96 1095.76 1095.33 1095.00 1094.85 1095.09 1095.39 1095.72 1096.23 1096.69 1097.15 1097.55 1097.87 1098.29 1098.59 1098.86 1099.16 1099.66 1099.98 1100.07 1100.10 1100.22 1100.21 1100.04 1099.85 1099.19 1098.96 1098.94 1099.02 1099.19 1099.32 1099.53 1099.75 1100.00 1100.00 1100.15 1100.45 1100.67 1101.07 1101.60 1101.92 1101.70 1101.81 1102.02 1102.18 1102.36 1102.26 1102.65 1103.95 1105.07 1105.51 1105.75 1105.29 1102.67 1101.61 1101.01 1100.54 1101.79 1102.49 1103.32 1103.75 1104.22 1104.83 1105.33 1105.65 1105.85 1105.70 1105.35 1104.92 1104.73 1104.91 1104.87 1104.53 1104.40 1104.44 1104.56 1104.81 1105.35 1106.19 1107.40 1108.40 1109.40 1109.81 1109.66 1109.63 1109.86 1110.12 1110.63 1111.20 1111.75 1112.30 1112.78 1113.20 1113.64 1113.85 1113.94 1113.88 1113.58 1112.94 1112.43 1112.36 1112.54 1112.76 1113.05 1113.50 1113.85 1114.19 1114.49 1115.23 1118.17 1120.58 1123.00 1125.93 1128.70 1132.20 1137.62 1143.65 1150.28 1152.97 1155.42 1157.93 1160.86 1162.09 1163.71 1166.36 1168.99 1170.84 1171.89 1172.26 1171.07 1168.27 1163.79 1159.20 1154.92 1151.49 1149.03 1147.26 1145.72 1144.69 1144.30
1089.87 1089.71 1089.82 1089.93 1090.02 1090.24 1090.63 1090.87 1090.90 1090.76 1090.74 1091.01 1091.46 1091.93 1092.43 1092.85 1093.27 1093.61 1093.81 1094.00 1094.19 1094.51 1094.80 1095.05 1095.33 1095.50 1095.64 1095.81 1095.89 1095.90 1095.85 1095.74 1095.59 1095.19 1094.94 1094.76 1094.90 1095.15 1095.58 1096.00 1096.42 1096.87 1097.21 1097.53 1097.94 1098.34 1098.63 1098.97 1099.59 1099.96 1099.94 1099.85 1100.02 1099.90 1099.63 1099.28 1098.77 1098.62 1098.66 1098.86 1099.15 1099.46 1099.81 1100.00 1100.12 1100.32 1100.41 1100.56 1100.70 1100.98 1101.36 1101.70 1101.69 1101.64 1101.80 1101.88 1102.01 1102.01 1102.48 1103.36 1103.90 1103.98 1103.65 1102.17 1100.20 1099.91 1099.91 1099.91 1099.92 1100.58 1101.78 1102.22 1103.04 1104.01 1104.58 1104.87 1104.96 1104.95 1104.69 1104.48 1104.37 1104.24 1104.18 1104.18 1104.26 1104.41 1104.62 1104.90 1105.54 1106.46 1107.75 1108.73 1109.80 1109.99 1110.05 1109.98 1110.16 1110.61 1111.04 1111.50 1111.96 1112.32 1112.62 1112.93 1113.29 1113.29 1113.00 1112.72 1112.62 1112.34 1112.11 1112.22 1112.48 1112.73 1113.06 1113.55 1113.98 1114.32 1114.88 1116.00 1118.13 1119.97 1122.95 1126.62 1129.92 1133.87 1138.94 1144.85 1150.45 1153.46 1156.54 1159.05 1162.28 1164.03 1165.73 1167.36 1168.98 1170.64 1172.05 1172.16 1169.54 1165.94 1161.21 1157.03 1153.07 1150.00 1148.26 1145.66 1142.90 1141.85 1141.88
1089.61 1089.52 1089.61 1089.73 1089.89 1090.13 1090.56 1090.70 1090.58 1090.25 1090.31 1090.70 1091.23 1091.76 1092.28 1092.75 1093.25 1093.72 1094.06 1094.20 1094.28 1094.51 1094.77 1095.05 1095.29 1095.46 1095.55 1095.64 1095.72 1095.74 1095.70 1095.59 1095.43 1095.07 1094.93 1094.72 1094.74 1095.00 1095.36 1095.79 1096.18 1096.59 1096.87 1097.18 1097.60 1098.01 1098.35 1098.75 1099.41 1099.88 1099.80 1099.43 1099.52 1099.41 1099.06 1098.65 1098.23 1098.13 1098.32 1098.78 1099.40 1099.93 1100.03 1100.23 1100.37 1100.46 1100.53 1100.64 1100.75 1100.89 1101.00 1101.27 1101.70 1101.51 1101.59 1101.68 1101.63 1101.76 1102.15 1102.54 1102.71 1102.41 1101.27 1099.93 1099.91 1099.91 1099.91 1099.91 1099.91 1100.07 1100.57 1100.39 1101.57 1103.07 1103.95 1104.31 1104.36 1104.21 1104.03 1103.97 1103.94 1103.91 1104.02 1104.18 1104.35 1104.52 1104.74 1105.06 1105.81 1106.69 1108.02 1108.89 1109.52 1109.95 1110.23 1110.42 1110.63 1110.96 1111.34 1111.70 1111.98 1112.16 1112.32 1112.56 1112.80 1112.53 1111.89 1111.43 1111.52 1111.71 1111.87 1112.07 1112.43 1112.87 1113.37 1113.91 1114.55 1115.24 1116.46 1118.20 1119.35 1119.92 1123.38 1127.13 1130.34 1134.55 1139.17 1145.05 1150.26 1154.28 1157.80 1160.27 1163.50 1165.77 1167.67 1169.03 1169.96 1170.98 1172.37 1172.30 1169.83 1164.93 1159.80 1155.09 1150.61 1149.19 1147.50 1144.21 1140.47 1140.04 1140.37
1089.41 1089.38 1089.50 1089.66 1089.94 1090.18 1090.45 1090.32 1090.06 1089.95 1090.11 1090.58 1091.11 1091.66 1092.18 1092.68 1093.19 1093.76 1094.34 1094.77 1094.78 1094.51 1094.75 1095.04 1095.27 1095.39 1095.42 1095.51 1095.55 1095.58 1095.52 1095.48 1095.34 1095.06 1094.98 1094.70 1094.69 1094.92 1095.17 1095.54 1095.92 1096.26 1096.57 1096.83 1097.22 1097.63 1097.98 1098.41 1098.97 1099.37 1099.32 1098.99 1098.88 1098.73 1098.39 1097.95 1097.47 1097.39 1097.80 1098.69 1099.58 1099.97 1099.98 1100.14 1100.33 1100.55 1100.64 1100.70 1100.77 1100.78 1100.77 1100.97 1101.65 1101.48 1101.44 1101.42 1101.35 1101.33 1101.43 1101.66 1101.70 1101.10 1100.11 1099.93 1099.91 1099.91 1099.91 1099.91 1099.91 1099.91 1099.92 1100.09 1100.89 1102.33 1103.29 1103.74 1103.72 1103.59 1103.62 1103.77 1103.95 1104.21 1104.46 1104.62 1104.74 1104.85 1105.04 1105.46 1106.20 1107.08 1108.29 1109.16 1109.88 1110.13 1110.40 1110.56 1110.67 1110.93 1111.25 1111.52 1111.73 1111.88 1112.01 1112.13 1112.15 1111.63 1110.50 1110.42 1110.83 1111.24 1111.57 1111.75 1112.04 1112.66 1113.44 1114.20 1114.77 1116.15 1118.42 1120.50 1121.92 1123.08 1125.53 1127.87 1130.25 1135.02 1138.96 1145.23 1151.12 1155.09 1159.26 1161.83 1164.93 1167.60 1169.74 1170.77 1171.40 1172.24 1173.03 1172.69 1170.00 1164.47 1159.25 1153.71 1149.63 1148.44 1146.71 1143.83 1141.05 1140.18 1139.93
1089.28 1089.35 1089.51 1089.79 1090.03 1090.27 1090.20 1090.00 1089.88 1089.87 1090.14 1090.63 1091.14 1091.64 1092.13 1092.60 1093.10 1093.66 1094.29 1094.90 1094.98 1094.57 1094.78 1095.03 1095.24 1095.20 1095.28 1095.38 1095.42 1095.35 1095.29 1095.35 1095.27 1095.07 1094.99 1094.71 1094.68 1094.81 1095.03 1095.34 1095.74 1096.06 1096.28 1096.48 1096.81 1097.16 1097.55 1097.95 1098.46 1098.69 1098.67 1098.43 1098.27 1097.95 1097.48 1097.05 1096.50 1096.40 1097.21 1098.54 1099.43 1099.77 1099.95 1100.03 1100.45 1100.67 1100.72 1100.75 1100.77 1100.66 1100.69 1100.88 1101.52 1101.45 1101.28 1101.16 1101.06 1100.93 1100.76 1100.88 1100.91 1100.14 1099.95 1099.91 1099.91 1099.91 1099.91 1099.91 1099.91 1099.91 1100.07 1100.58 1101.09 1101.96 1102.72 1103.25 1103.37 1103.43 1103.72 1104.11 1104.56 1104.88 1104.96 1105.06 1105.16 1105.36 1105.67 1106.12 1106.77 1107.58 1108.67 1109.45 1110.02 1110.21 1110.31 1110.27 1110.36 1110.70 1111.03 1111.31 1111.60 1111.71 1111.70 1111.65 1111.54 1110.86 1109.97 1110.11 1110.57 1110.94 1111.18 1111.18 1111.42 1112.18 1113.22 1114.08 1114.88 1116.73 1119.56 1121.90 1123.76 1126.04 1128.43 1130.13 1132.52 1136.62 1139.92 1145.40 1150.50 1155.37 1160.21 1162.54 1166.08 1169.05 1170.98 1172.02 1172.76 1173.40 1173.56 1172.67 1169.46 1163.36 1157.89 1152.42 1149.44 1148.09 1146.38 1144.36 1142.93 1142.34 1142.50
