         1         1         1       1073.1267       1075.7201
         1         1         2       1073.4766       1076.0675
         1         1         3       1073.8256       1076.4135
         1         1         4       1074.1731       1076.7573
         1         1         5       1074.5193       1077.0991
         1         1         6       1074.8623       1077.4377
         1         1         7       1075.2001       1077.7709
         1         1         8       1075.5347       1078.0999
         1         1         9        1075.865       1078.4272
         1         1        10       1076.1896       1078.7512
         1         1        11       1076.5083       1079.0715
         1         1        12       1076.8219        1079.389
         1         1        13       1077.1292       1079.7024
         1         1        14       1077.4302        1080.012
         1         1        15       1077.7244       1080.3096
         1         1        16       1078.0122       1080.5966
         1         1        17       1078.2938       1080.8734
         1         1        18       1078.5702       1081.1414
         1         1        19       1078.8392       1081.3987
         1         1        20       1079.1027       1081.6467
         1         1        21       1079.3602       1081.8855
         1         1        22       1079.6129       1082.1157
         1         1        23       1079.8591       1082.3356
         1         1        24       1080.1007       1082.5457
         1         1        25       1080.3378       1082.7549
         1         1        26         1080.57       1082.9618
         1         1        27       1080.7974       1083.1658
         1         1        28       1081.0214       1083.3667
         1         1        29       1081.2407       1083.5667
         1         1        30       1081.4569        1083.768
         1         1        31       1081.6698       1083.9703
         1         1        32       1081.8792       1084.1731
         1         1        33       1082.0853       1084.3762
         1         1        34        1082.289       1084.5802
         1         1        35       1082.4905       1084.7854
         1         1        36       1082.6893        1084.992
         1         1        37       1082.8857       1085.1948
         1         1        38       1083.0803       1085.3994
         1         1        39       1083.2722       1085.6049
         1         1        40       1083.4618       1085.8004
         1         1        41       1083.6498       1085.9885
         1         1        42       1083.8357       1086.1692
         1         1        43       1084.0194       1086.3427
         1         1        44       1084.2018       1086.5095
         1         1        45       1084.3826       1086.6688
         1         1        46        1084.562       1086.8188
         1         1        47       1084.7404       1086.9795
         1         1        48       1084.9176       1087.1488
         1         1        49       1085.0945       1087.3289
         1         1        50       1085.2705       1087.5085
         1         1        51       1085.4456        1087.687
         1         1        52       1085.6196       1087.8649
         1         1        53       1085.7932       1088.0393
         1         1        54       1085.9663       1088.2084
         1         1        55        1086.139       1088.3746
         1         1        56       1086.3118       1088.5435
         1         1        57       1086.4867       1088.7245
         1         1        58       1086.6649       1088.9253
         1         1        59       1086.8505       1089.1428
         1         1        60       1087.0433       1089.3699
         1         1        61       1087.2423       1089.6003
         1         1        62        1087.447        1089.832
         1         1        63        1087.657       1090.0634
         1         1        64        1087.871       1090.2933
         1         1        65       1088.0901       1090.5231
         1         1        66       1088.3116       1090.7502
         1         1        67       1088.5367       1090.9762
         1         1        68       1088.7637       1091.1997
         1         1        69       1088.9921       1091.4208
         1         1        70        1089.222       1091.6399
         1         1        71       1089.4525       1091.8566
         1         1        72       1089.6857       1092.0723
         1         1        73       1089.9188       1092.2849
         1         1        74       1090.1531       1092.4954
         1         1        75       1090.3884       1092.7037
         1         1        76        1090.626       1092.9103
         1         1        77        1090.864       1093.1139
         1         1        78       1091.1041       1093.3159
         1         1        79       1091.3456       1093.5153
         1         1        80       1091.5869       1093.7213
         1         1        81       1091.8289       1093.9331
         1         1        82       1092.0718       1094.1503
         1         1        83       1092.3135        1094.371
         1         1        84       1092.5522        1094.593
         1         1        85       1092.7902       1094.8188
         1         1        86       1093.0271       1095.0498
         1         1        87       1093.2621       1095.2849
         1         1        88       1093.4955       1095.5223
         1         1        89       1093.7275       1095.7633
         1         1        90       1093.9568       1096.0079
         1         1        91       1094.1838       1096.2466
         1         1        92       1094.4089        1096.481
         1         1        93       1094.6307       1096.7098
         1         1        94       1094.8495       1096.9343
         1         1        95       1095.0659       1097.1544
         1         1        96       1095.2798        1097.369
         1         1        97       1095.4915       1097.5853
         1         1        98       1095.7012       1097.8036
         1         1        99       1095.9089       1098.0184
         1         1       100       1096.1143       1098.2291
         1         1       101       1096.3174       1098.4359
         1         1       102        1096.518       1098.6398
         1         1       103        1096.716       1098.8408
         1         1       104       1096.9119        1099.039
         1         1       105       1097.1063       1099.2341
         1         1       106       1097.2977       1099.4236
         1         1       107        1097.487       1099.6112
         1         1       108       1097.6752       1099.7966
         1         1       109       1097.8604       1099.9792
         1         1       110       1098.0435       1100.1604
         1         1       111       1098.2255       1100.3414
         1         1       112       1098.4054       1100.5219
         1         1       113       1098.5833       1100.6981
         1         1       114         1098.76       1100.8712
         1         1       115       1098.9346       1101.0422
         1         1       116       1099.1074       1101.2104
         1         1       117       1099.2784       1101.3755
         1         1       118       1099.4481       1101.5372
         1         1       119       1099.6156       1101.6952
         1         1       120       1099.7808       1101.8489
         1         1       121       1099.9442       1101.9994
         1         1       122       1100.1057       1102.1461
         1         1       123       1100.2655       1102.2897
         1         1       124       1100.4238       1102.4304
         1         1       125       1100.5801       1102.5676
         1         1       126       1100.7346       1102.7018
         1         1       127       1100.8875       1102.8333
         1         1       128       1101.0382       1102.9612
         1         1       129       1101.1873       1103.0864
         1         1       130       1101.3347       1103.2084
         1         1       131       1101.4803       1103.3278
         1         1       132       1101.6244       1103.4438
         1         1       133       1101.7667       1103.5569
         1         1       134       1101.9075        1103.667
         1         1       135       1102.0463       1103.7731
         1         1       136       1102.1829       1103.8752
         1         1       137       1102.3175       1103.9723
         1         1       138       1102.4497       1104.0695
         1         1       139       1102.5795        1104.166
         1         1       140       1102.7067       1104.2614
         1         1       141         1102.83       1104.3541
         1         1       142       1102.9479       1104.4427
         1         1       143       1103.0594       1104.5269
         1         1       144       1103.1654       1104.6078
         1         1       145        1103.284       1104.7028
         1         1       146       1103.4584       1104.8016
         1         1       147       1103.6727       1104.9454
         1         1       148       1103.8533       1105.0803
         1         1       149       1104.0199       1105.2141
         1         1       150       1104.1813       1105.3512
         1         1       151       1104.3398       1105.4943
         1         1       152        1104.493         1105.63
         1         1       153       1104.6434       1105.7645
         1         1       154       1104.7898       1105.8942
         1         1       155        1104.932       1106.0173
         1         1       156       1105.0684       1106.1292
         1         1       157       1105.2065       1106.2526
         1         1       158       1105.3451       1106.3827
         1         1       159       1105.4834       1106.5176
         1         1       160       1105.6206       1106.6562
         1         1       161       1105.7571       1106.7998
         1         1       162       1105.8926       1106.9445
         1         1       163       1106.0271       1107.0911
         1         1       164       1106.1608       1107.2402
         1         1       165       1106.2946       1107.3936
         1         1       166       1106.4294       1107.5535
         1         1       167       1106.5532       1107.7015
         1         1       168       1106.6716       1107.8396
         1         1       169       1106.7871       1107.9705
         1         1       170       1106.8951       1108.0955
         1         1       171        1106.996       1108.2148
         1         2         1       1073.1058       1075.6978
         1         3         1       1073.0845       1075.6742
         1         4         1       1073.0624       1075.6492
         1         5         1       1073.0392       1075.6227
         1         6         1       1073.0156       1075.5951
         1         7         1       1072.9917       1075.5663
         1         8         1       1072.9667       1075.5359
         1         9         1       1072.9407       1075.5038
         1        10         1       1072.9133       1075.4698
         1        11         1       1072.8859       1075.4352
         1        12         1       1072.8573       1075.3988
         1        13         1       1072.8282       1075.3616
         1        14         1       1072.7985       1075.3229
         1        15         1       1072.7687       1075.2836
         1        16         1        1072.738       1075.2429
         1        17         1       1072.7069       1075.2013
         1        18         1       1072.6757        1075.159
         1        19         1       1072.6437       1075.1157
         1        20         1       1072.6115       1075.0718
         1        21         1       1072.5796        1075.028
         1        22         1       1072.5477       1074.9838
         1        23         1       1072.5161       1074.9397
         1        24         1        1072.485        1074.896
         1        25         1       1072.4553       1074.8534
         1        26         1       1072.4269        1074.812
         1        27         1       1072.4004       1074.7725
         1        28         1       1072.3762        1074.735
         1        29         1       1072.3534       1074.6985
         1        30         1       1072.3282       1074.6595
         1        31         1       1072.3043       1074.6216
         1        32         1       1072.2821       1074.5857
